"Id";"Name";"YearRange";"ReleaseDate";"Director";"Creator";"Cast";"Duration";"RatingValue";"ContentRating";"Genre";"Url";"Description"
"harvey";"Harvey";"1998 1999 2000";"Jul 18, 1999 Wide";"George Schaefer";"Joseph Dougherty";"Harry Anderson,Swoosie Kurtz,Leslie Nielsen,Jonathan Banks,Jessica Hecht,William Schallert,Lisa Akey,Jim O'Heir,Robert Wisden,Linda Boyd,Sheila Moore,Sheelah Megill,Robin Kelly,Ingrid Tesch,Dolly Scarr,Delores Drake,Brendan Beiser,Alf Humphreys,Lynda Boyd";"1 hr. 30 min.";;"G";"Drama,Television,Comedy";"http://www.rottentomatoes.com/m/harvey/";"Previously adapted twice before, most notably for the Oscar-nominated 1950 film starring James Stewart, Mary Chase's classic stage-play +Harvey once again receives the celluloid treatment with this 1998 CBS made-for-TV movie. Night Court's Harry Anderson fills Stewart's shoes, starring as the quirky Elwood P. Dowd, a grown man whose best friend is a six-foot-tall rabbit that only he can see. Directed by George Schaefer, the film also stars Swoosie Kurtz and Leslie Nielsen."
"thats_entertainment_part_2";"That's Entertainment, Part 2";"1975 1976 1977";"Jan 1, 1976 Wide";"Gene Kelly,Jack Haley Jr.";"Leonard Gershe";;"2 hr. 13 min.";"";"G";"Documentary,Television,Musical & Performing Arts,Classics";"http://www.rottentomatoes.com/m/thats_entertainment_part_2/";"This represents MGM's 1976 sequel to its enormously successful compilation film That's Entertainment (1974). In lieu of the multi-narrator device of the first film, director Gene Kelly chooses to limit the hosting chores to two people: himself, and his friendly rival Fred Astaire. Another departure from the first film was the decision to include comedy and dramatic highlights from MGM's past, with such stars as Greta Garbo (seen in a montage of 'I want to be alone's), Greer Garson, Katharine,Hepburn, Cary Grant, Jean Harlow, Wallace Beery, Marie Dressler, Red Skelton, the Marx Brothers, and Laurel and Hardy (though the last-named team's vignettes are culled from Hal Roach productions which were merely released by MGM). Be sure and catch That's Entertainment from the beginning for Saul Bass' opening credits, incorporating a variety of title-sequence styles: waves crashing on the shore, pages turning in a book, and a J. Arthur Rank-style gong."
"hard_way";"The Hard Way";"1990 1991 1992";"Jun 1, 1991 Wide";"John Badham";"Lem Dobbs,Daniel Pyne,Ron Osborn,Jeff Reno,Michael Kozoll";"Michael J. Fox,James Woods,Stephen Lang,Annabella Sciorra,John Capodice,Luis Guzman,LL Cool J,Mary Mara,Delroy Lindo,Conrad Roberts,Penny Marshall,Christina Ricci,Bonnie Timmermann,Frank Geraci,Sophie Maletsky,Lewis Black,Rand Foerster,Anderson Matthews,Kathy Najimy,Dante Smith,Dwayne McClary,Sharrieff Pugh,Anthony Thomas,Howard 'Stick' Baine...,Shawn McLean,Curtis L. McClarin,Keenan Leung,Bill Cobbs,Reno,John Costelloe,Jack Gindi,Leif Riddell,Johnny Sanchez,Joseph Tripi,Karen Lynn Gorney,Janet Sarno,Michael Jeffrey Wood...,Jan Speck,Holly Kuespert,John Ring,Michael Jeffery Wood...,William Truesdale,Mark Woodcock,Ed Setrakian,David O. Sosna,Adore O'Hara,Michael Badalucco,Jordanna Freedman,Merrill Witten,George Kee Cheung,Fracaswell Hyman,Mario Bosco,Bryant Gumbel,David Sosna";"1 hr. 51 min.";"5.6/10";"R (adult situations/language, violence)";"Action & Adventure,Comedy";"http://www.rottentomatoes.com/m/hard_way/";"A fussy, pampered Hollywood actor teams up with an intense, driven cop in order to research a role in an upcoming movie. This action-comedy centers around the clash between the two opposing personalities as they become involved in the investigation of a vicious serial killer."
"1021014-ten_commandments";"The Ten Commandments";"1922 1923 1924";"Jan 1, 1923 Wide";"Cecil B. DeMille";"Jeannie Macpherson";;"2 hr. 26 min.";"6.7/10";"Unrated";"Drama,Faith & Spirituality,Classics";"http://www.rottentomatoes.com/m/1021014-ten_commandments/";"Cecil B. DeMille's first screen version of The Ten Commandments is only peripherally a Biblical story. The film's first 45 minutes recaps the struggle between Moses (Theodore Roberts) and Rameses (Charles de Roche) over the liberation of the Hebrews. Only after the Lord has imposed a series of plagues upon Egypt does Rameses relent and permit the Exodus to take place--only to go back on his word a few moments later. The scenes of thousands of Hebrews trekking across the desert, the parting of,the Red Sea (an effect accomplished in part by splitting a bowl of gelatin down the middle) and the pre-Commandments revelries before the Golden Calf--complete with a fetchingly undressed Estelle Taylor as Miriam--are produced on a spectacular scale...but this is only the beginning. Just as Moses is invoking the Wrath of God upon the ungrateful Hebrews, the film dissolves to the present day (1923, that is). We are introduced to the MacTavish Family: pious, Bible-thumping Martha McTavish (Edythe Chapman) and her sons, straight-arrow John (Richard Dix) and hedonistic Dan (Rod LaRocque). Both sons love Mary Leigh (Leatrice Joy), but the roguish Dan wins out. While John continues honoring the Ten Commandments, Dan breaks as many as he can get his hands on, especially after falling under the spell of Eurasian adventuress Sally Lung (Nita Naldi). Before the uplifting climax, wherein John and Mary finally get together with (it is implied) the blessings of Heaven, we are treated to a series of disastrous plot turns, including the death of mother McTavish in a collapsing church, Sally Lung's revelation that she has leprosy, and a wild speedboat chase. All that's missing is the kitchen sink. Partially filmed in Technicolor at a then-astronomical cost of $1.2 million (a sum that caused a decade-long rift between Cecil B. DeMille and Paramount Pictures), The Ten Commandments grossed several times that amount. DeMille's 1956 Ten Commandments dispenses with the modern story to concentrate on the life of Moses."
"10010667-hangover";"The Hangover";"2008 2009 2010";"Jun 5, 2009 Wide";"Todd Phillips";"Jon Lucas,Todd Phillips,Scott Moore";"Bradley Cooper,Ed Helms,Zach Galifianakis,Justin Bartha,Heather Graham,Sasha Barrese,Jeffrey Tambor,Ken Jeong,Rachael Harris,Rachel Harris,Mike Tyson,Mike Epps,Jernard Burks,Rob Riggle,Cleo King,Bryan Callen,Matt Walsh,Ian Anthony Dale,Michael Li,Sondra Currie,Gillian Vigman,Nathalie Fay,Chuck Pacheco,Jesse Erwin,Dan Finnerty,Keith Lyle,Brody Stevens,Todd Phillips,Mike Vallely,James Martin Kelly,Murray Gershenz,Andrew Astor,Casey Margolis,Ken Flaherty,Constance Broge,Sue Pierce,Floyd Levine,Robert A. Ringler";;"6.8/10,6.6/10";"R (for pervasive language, sexual content including nudity, and some drug material)";"Comedy";"http://www.rottentomatoes.com/m/10010667-hangover/";"A blowout Las Vegas bachelor party turns into a race against time when three hung-over groomsmen awaken after a night of drunken debauchery to find that the groom has gone missing, and attempt to get him to the alter in time for his wedding. In 48 hours, Doug is scheduled to walk down the aisle, effectively ending his reign as a rowdy bachelor. Realizing that this is their last blowout with their best friend, Doug's groomsmen organize a Sin City bachelor bash he'll never forget. The next,morning, the groomsmen come to in their Caesar's Palace suite to find a tiger in the bathroom and a six-month-old baby tucked away in the closet. Unfortunately, Doug is nowhere to be found. With no memory of the previous night's transgressions and precious little time to spare, the trio sets out in a hazy attempt to retrace their steps and discover exactly where things went wrong. Will they find Doug in time to get him to the wedding back in Los Angeles, or will his bride experience the sharp sting of disappointment when she walks down the aisle to discover that her future husband is nowhere to be found? Bradley Cooper, Ed Helms, Zach Galifianakis, and Heather Graham star in a rambunctious comedy from Old School director Todd Phillips. ~ Jason Buchanan, Rovi"
"raging_bull";"Raging Bull";"1979 1980 1981";"Dec 19, 1980 Wide";"Martin Scorsese";"Paul Schrader,Mardik Martin,Martin Scorsese";"Robert De Niro,Cathy Moriarty,Joe Pesci,Frank Vincent,Nicholas Colasanto,Theresa Saldana,Frank Adonis,Mario Gallo,Lori Anne Flax,Frank Topham,Johnny Barnes,Joseph Bono,James V. Christy,Bill Mazer,Bill Hanrahan,Rita Bennett,Cis Corman,Mike Miles,Kevin Mahon,Ed Gregory,Louis Raftis,Johnny Turner,Don Dunphy,Martin Scorsese,Charles Scorsese,Bernie Allen,Vic Magnotta,Kenny Davis,Jimmy Lennon Sr.,Marty Denkin,Shay Duffin,Jack Lotz,Kevin Breslin,Coley Wallace,Peter Fain,Count Billy Varga,Harvey Parry,Ted Husing,Michael Badalucco,Paul Forrest,Peter Petrella,Geraldine Smith,Mardik Martin,Peter Savage,Daniel P. Conte,John Arceri,Allan Malamud,Richard McMurray,Mary Albee,Candy Moore,Noah Young,Lou Tiano,Bob Aaron,John Turturro,Wally K. Berns,Robert Uricola";"2 hr. 8 min.";"9.1/10,8.2/10";"R";"Drama";"http://www.rottentomatoes.com/m/raging_bull/";"The story of Jake LaMotta, a former middleweight boxing champion, whose reputation for tenacity and success in the ring was offset by his troubled domestic life: full of rage, jealousy, and suspicion--particularly towards his wife and manager/brother--which, in the end, left him destitute, alone, and seeking redemption."
"terribly_happy";"Terribly Happy (Frygtelig lykkelig)";"2009 2010 2011";"Feb 1, 2010 Wide";"Henrik Ruben Genz";"Henrik Ruben Genz,Dunja Gry Jensen";"Jakob Cedergren,Lene Maria Christens...,Kim Bodnia,Lars Brygmann,Anders Hove,Jens Jorgen Spottag,Henrik Lykkegaard,Peter Hesse Overgaar...,Niels Skousen,Lars Lunoe,Sune Geertsen,Mathilde Maack,Bodil Jørgensen";;"7.3/10,7.2/10";"PG";"Drama,Art House & International,Mystery & Suspense";"http://www.rottentomatoes.com/m/terribly_happy/";"Robert has a number of skeletons in his cupboard, which he is determined to bury. Although, hardly his dream job, Robert sees the position of temporary village constable as a necessary stage on the road to rehabilitation. He just needs to do well and generally behave by the book. However, village life and the macabre provincial order turn out to be difficult to fit into Robert's plans. Nothing is ever straightforward, and certainly not when you are way out in the countryside."
"1006037-doctor_zhivago";"Doctor Zhivago";"1964 1965 1966";"Dec 22, 1965 Limited";"David Lean";"Boris Pasternak,Robert Bolt";"Omar Sharif,Julie Christie,Rod Steiger,Geraldine Chaplin,Tom Courtenay,Alec Guinness,Siobhan McKenna,Ralph Richardson,Emilio Carrer,Wolf Frees,José María Caffarel,Inigo Jackson,Bernard Kay,Geoffrey Keen,Klaus Kinski,Jack MacGowran,Gwen Nelson,Adrienne Corri,Jeffrey Rockland,Luana Alcaniz,Tarek Sharif,Gérard Tichy,Lucy Westmore,Noel Willman,Rita Tushingham,María Martín,Mercedes Ruiz,Virgilio Texeira,Erik Chitty,José Nieto,Mark Eden,Gerhard Jersch,Brigitte Trace,Lili Murati,Katherine Ellison,Catherine Ellison,Maria Vico,Dodo Assad Bahador,Peter Madden,Roger Maxwell";"3 hr. 13 min.";"7.3/10,6.1/10";"PG-13 (for mature themes)";"Drama,Television,Romance,Classics";"http://www.rottentomatoes.com/m/1006037-doctor_zhivago/";"Based on the Nobel Prize-winning novel by Boris Pasternak, Doctor Zhivago covers the years prior to, during, and after the Russian Revolution, as seen through the eyes of poet/physician Yuri Zhivago (Omar Sharif). In the tradition of Russian novels, a multitude of characters and subplots intertwine within the film's 197 minutes (plus intermission). Zhivago is married to Tonya (Geraldine Chaplin), but carries on an affair with Lara (Julie Christie), who has been raped by ruthless politician,Komarovsky (Rod Steiger). Meanwhile, Zhivago's half-brother Yevgraf (Alec Guinness) and the mysterious, revenge-seeking Strelnikoff (Tom Courteney) represent the 'good' and 'bad' elements of the Bolshevik revolution. Composer Maurice Jarre received one of Doctor Zhivago's five Oscars, with the others going to screenwriter Robert Bolt, cinematographer Freddie Young, art directors John Box and Terry Marsh, set decorator Dario Simoni, and costumer Phyllis Dalton. The best picture Oscar, however, went to The Sound of Music. ~ Hal Erickson, Rovi"
"earth_vs_the_flying_saucers";"Earth vs. the Flying Saucers";"1955 1956 1957";"Jul 1, 1956 Limited";"Fred F. Sears";"Donald E. Keyhoe,Curt Siodmak,George Worthing Yates,Raymond T. Marcus,Bernard Gordon";"Joan Taylor,Hugh Marlowe,Donald Curtis,Morris Ankrum,John Zaremba,Thomas Browne Henry,Grandon Rhodes,Larry J. Blake,Harry Lauter,Charles Evans,Clark Howat,Frank Wilcox,Alan Reynolds,Paul H. Frees,Tom Browne Henry,Larry Blake";"1 hr. 23 min.";"5.8/10";"PG-13";"Classics,Science Fiction & Fantasy";"http://www.rottentomatoes.com/m/earth_vs_the_flying_saucers/";"Anyone who's seen the 1996 science-fiction lampoon Mars Attacks may have trouble watching Earth vs. the Flying Saucers with a straight face. Hugh Marlowe plays scientist Russell Marvin, who is on-hand when an alien spacecraft lands on earth. The saucermen at first insist that they've come in peace, but Marvin suspects otherwise. Sure enough, the visitors eventually declare their intention to take over the earth within the next 60 days, adding that the military's weapons are useless against them.,The two-month window gives Marvin and his cohorts plenty of time to build-up superweapon, and thus stave off the seven-saucer invasion force. Special effects maestro Ray Harryhausen does a nice job laying waste to Washington DC in the film's memorable finale. The supporting cast of Earth vs. the Flying Saucers includes those two sci-fi flick stalwarts of the 1950s, Morris Ankrum and Thomas Browne Henry. ~ Hal Erickson, Rovi"
"the_devil_inside";"The Devil Inside";"2011 2012 2013";"Jan 6, 2012 Wide";"Joaquin Perea,William Brent Bell";"William Brent Bell,Matthew Peterman";"Fernanda Andrade,Suzan Crowley,Simon Quarterman,Evan Helmuth,Ionut Grama,Bonnie Morgan,Brian D. Johnson,Danny Trejo,B-Real,Elika Crespo,Joey Medina,Carla Sánchez,Dyana Ortelli";;"2.7/10,2.1/10";"R (for disturbing violent content and grisly images, and for language including some sexual references)";"Horror";"http://www.rottentomatoes.com/m/the_devil_inside/";"In 1989, emergency responders received a 9-1-1 call from Maria Rossi (Suzan Crowley) confessing that she had brutally killed three people. 20 years later, her daughter Isabella (Fernanda Andrade) seeks to understand the truth about what happened that night. She travels to the Centrino Hospital for the Criminally Insane in Italy where her mother has been locked away to determine if her mother is mentally ill or demonically possessed. When she recruits two young exorcists (Simon Quarterman and,Evan Helmuth) to cure her mom using unconventional methods combining both science and religion, they come face-to-face with pure evil in the form of four powerful demons possessing Maria. Many have been possessed by one$% only one has been possessed by many. -- (C) Paramount Insurge"
"trust_me";"Trust Me";"1988 1989 1990";"Nov 10, 1989 Limited";"Bobby Houston,Robert Houston";"Bobby Houston,Gary Rigdon,Robert Houston";;;;"R";"Comedy";"http://www.rottentomatoes.com/m/trust_me/";"Rock star Adam Ant tops the cast in Trust Me. The premise is as old as dirt, maybe older: art dealer Ant decides that his paintings would be far more valuable if the artists were dead. Now comes the twist: Ant fully intends to make certain that his artists are dead. In particular danger is Ant's chief protege, Brian Packer, who is on the verge of outliving his usefulness. Slapstick, satire and irony are blended in equal measure, resulting in a diverting (if not brilliant) filmic experience. Cast,as another art dealer is Barbara Bain, who after years on stage and television is here making her theatrical-feature debut."
"looney_looney_looney_bugs_bunny_movie";"The Looney, Looney, Looney Bugs Bunny Movie";"1980 1981 1982";"Nov 20, 1981 Limited";"Gerry Chiniquy,Friz Freleng,Bob Clampett,Chuck Jones";"John W. Dunn,David Detiege,Friz Freleng";"Mel Blanc,June Foray,Stan Freberg,Ralph James,Frank Welker,Frank Nelson,Bugs Bunny";"1 hr. 19 min.";"";"G";"Western,Animation,Kids & Family,Musical & Performing Arts,Comedy";"http://www.rottentomatoes.com/m/looney_looney_looney_bugs_bunny_movie/";"New bits of animation link together this compilation of Friz Freleng-directed Warner Bros. cartoons, which includes the Oscar-winning Knighty Knight Bugs."
"the-verdict-1946";"The Verdict";"1945 1946 1947";"Nov 23, 1946 Wide";"Don Siegel";"Peter Milne";;;"";"Unrated";"Drama,Mystery & Suspense,Classics";"http://www.rottentomatoes.com/m/the-verdict-1946/";"A veteran Scotland Yard superintendent (Sidney Greenstreet) makes a mistake on a murder case and innocent man is sent to the gallows. An arrogant young rival (George Coulouris) blames it on the older man's use of outmoded techniques. Shortly thereafter, the older superintendent is forcibly retired and begins working on crime detection. His good friend (Peter Lorre) is to provide the illustration. One day, a murder occurs in the boarding house across the street and the young detective is assigned,the puzzling case. He is unaware that the old inspector and the artist have teamed up to teach him a lesson by committing the perfect crime."
"gator_bait";"Gator Bait";"1975 1976 1977";"Jan 1, 1976 Wide";"Beverly C. Sebastian,Ferd Sebastian,Beverly Sebastian";"Beverly Sebastian,Ferd Sebastian";;;;"R";"Drama,Action & Adventure";"http://www.rottentomatoes.com/m/gator_bait/";"When a group of local yokels set their sights on the lovely Desiree (Claudia Jennings), she wants nothing to do with them and is prepared to defend herself from the advances of the Louisiana boys."
"anaconda";"Anaconda";"1996 1997 1998";"Apr 11, 1997 Wide";"Luis Llosa";"Jack Epps,Hans Bauer,Jim Cash,Jack Epps, Jr.";"Jennifer Lopez,Ice Cube,Jon Voight,Eric Stoltz,Jonathan Hyde,Owen Wilson,Kari Wuhrer,Vincent Castellanos,Danny Trejo,Don La Fontaine";"1 hr. 29 min.";"4.7/10,5.3/10";"PG-13 (adult situations/language, sex, violence)";"Action & Adventure,Horror,Mystery & Suspense";"http://www.rottentomatoes.com/m/anaconda/";"A documentary filmmaker and her crew journey to the depths of the Amazon in search of the mysterious Shirishama Indians, 'The People of the Mists,' and instead find themselves contending with an enormous, insatiable snake that squeezes its prey to death, eats it whole, regurgitates it and then eats it again. Director Terri Flores (Jennifer Lopez) is accompanied by anthropologist Steve Cale (Eric Stolz), who leads the expedition, cinematographer Danny Rich (Ice Cube), sound man Gary Dixon (Owen,Wilson), production manager Denise Kalberg (Kari Wuhrer) and Warren Westridge (Jonathan Hyde), the narrator. While sailing up river to their destination, they rescue the enigmatic and sinister Paul Sarone (Jon Voight, who plays his villain with a deliciously wicked flamboyance that, in many instances, outshines the snake sequences) from a sinking boat. The evasive Sarone has had personal experience with the Shirishama's and becomes the expedition guide. When Steve succumbs to a poisonous insect bite, Sarone commandeers the expedition$% it doesn't take long for the film crew to figure out his true motive for joining them--to slay the legendary title serpent, the largest, most fearsome reptile on earth, one with whom Sarone has tangled before. Knowing that the great slitherer is worth a fortune, the greedy hunter does not think twice about leading the hapless crew into the coils of death. The giant snake itself was created via animatronics and computer-generated images."
"american_pie_presents_band_camp";"American Pie Presents - Band Camp";"2004 2005 2006";"Dec 27, 2005 Wide";"Steve Rash";"Brad Riddell";"Tad Hilgenbrinck,Arielle Kebbel,Jason Earles,Eugene Levy,Tara Killian,Chris Owen,Ginger Lynn Allen,Crystle Lightning,Carla Alaponte,Jennifer Walcott,Matt Baker,Matt Barr,Daniel Booko,Sean Briskey,Jasmine Dustin,Russell Howard,Bryan Irzyk,Richard Keith,Kathleen LaGue,Michael Lawson,Jun Hee Lee,Angela Little Macken...,Dossett March,Lily Mariye,Lauren C. Mayhew,Omar Benson Miller,Norm O'Neill,Nick Rish,Tim Stack,Claire Titelman,Rachel Veltri,Angela Little,Eddie Kaye Thomas,Tad Hilgenbrink";"1 hr. 36 min.";"3.7/10";"R";"Comedy";"http://www.rottentomatoes.com/m/american_pie_presents_band_camp/";"The 'Stiffmeister' legacy lives on in this installment of the wildly popular teen comedy series that finds Steve Stifler's younger brother Matt (Tad Hilgenbrinck) sentenced to a summer at band camp after a wild school prank goes awry. It seems that mischief runs in the family, and when Matt is told that he has to spend the entire summer surrounded by trombones and clarinets, he plans a serious of outrageous pranks in a bid to make the best of his nerdy new surroundings. As the summer and the,hormones heat up, Stifler sets up a series of hidden cameras in hopes of catching some revealing images of the nubile 'bandies.' When Stifler reconnects with his long-lost childhood sweetheart, Elyse (Arielle Kebbel), while serving out his sentence, the blossoming romance between the pair forces the perpetual prankster to consider the prospect of curbing his bad-boy ways. Original American Pie star Eugene Levy returns to offer some helpful advice for the band-camp bound Stifler sibling. ~ Jason Buchanan, Rovi"
"men_in_black_iii";"Men in Black III";"2011 2012 2013";"May 25, 2012 Wide";"Barry Sonnenfeld";"Lowell Cunningham,Etan Cohen";"Will Smith,Tommy Lee Jones,Josh Brolin,Jemaine Clement,Emma Thompson,Michael Stuhlbarg,Mike Colter,Nicole Scherzinger,Michael Chernus,Alice Eve,Keone Young,Bill Hader,Cayen Martin,Clarke Thorell,Adam Mucci,Tom McComas,Douglas Crosby,Woodie King Jr.,Jack O'Connell,Tobias Segal,John Shaver,Gerrit van der Meer,Alexandra O'Hara,Violet O'Hara,Valence Thomas,Chloe Sonnenfeld,Lanny Flaherty,Jonathan O'Hara,Rick Baker,Joseph D'Onofrio,Joseph R. Gannascoli,Katy Frame,Kevin Townley,Stephen Brian Jones,Tyler Johnson,Kati Rediger,Víctor Ortíz,Charlie Barnett,Ian Blackman,Jeremy Beiler,Liliane Klein,Britt Johnson,Jared Johnston,Ken Arnold,Jonathan Drew,Joel Brady,David Pittu,Lenny Venito,Anthony J. Gallo,James Martin Kelly,Will McLaughlin,Kimmy Suzuki,Kirk T. Larsen,Javier Jose Rivera N...,Barry Sonnenfeld,Susan Ringo,Stephanie Ellis,Ben Brown,Amy Erwitt,Brad Abrell,Tim Blaney,Thom Fountain,Carl Johnson";;"6.1/10,6.2/10";"PG-13 (for sci-fi action violence, and brief suggestive content)";"Action & Adventure,Science Fiction & Fantasy,Comedy";"http://www.rottentomatoes.com/m/men_in_black_iii/";"In Men in Black 3, Agents J (Will Smith) and K (Tommy Lee Jones) are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him -- secrets that will reveal themselves as he teams up with,the young Agent K (Josh Brolin) to save his partner, the agency, and the future of humankind. -- (C) Sony"
"baby_boy";"Baby Boy";"2000 2001 2002";"Jun 27, 2001 Wide";"John Singleton";"John Singleton";"Tyrese Gibson,Taraji P. Henson,Omar Gooding,Tamara LaSeon Bass,A.J. Johnson,Ving Rhames,Candy Brown Houston,Angell Conwell,Kareem J. Grimes,Tracey Cherelle Jone...,Kylan Bolton,Freez Luv,Mo'Nique,Snoop Dogg,Juanita Jennings,Liris Crosse,Sylvester Robinson,Maasai Singleton,Mario William Jackso...,Keith Diamond,Frederick Ricks,Selma McPherson,Asondra Hunter,Tawny Dahl,Alex Wright,Serese Teate,Olan Thompson,Ephraim Benton,Java Benson,DeJuan Guy,Deon Gregory,Tracey L. Davis,Goldie Loc,Diamond Dawn Cook,Charlee Miyohshi,Roma Alvarez,Lily Agosto,Amentha Dymally,Kym E. Whitley,Hope Flood,Dannon Green,Cleopatra Singleton,Sheila L. Ward,Jamaica Carter,Delores Gilbeaux,Yolanda Jones,Terrance Holloway,Hondes D. Williams S...,Calvin L. Valrie Jr.,Eddie Clark,Adrienne-Joi Johnson";;"6.2/10,6.1/10";"R (adult situations/language, nudity, sex, violence)";"Drama";"http://www.rottentomatoes.com/m/baby_boy/";"Ten years later, writer and director John Singleton returns to the South Central Los Angeles neighborhoods of his debut film Boyz 'N the Hood (1991). Tyrese Gibson stars as Jody, a jobless 20-year-old African-American man who has fathered two children by two different women, Yvette (Taraji P. Henson) and Peanut (Tamara LaSeon Bass), although he still lives with his 36-year-old mother Juanita (Adrienne-Joi Johnson). As Jody grapples with the increasing pressures of adult responsibility, he also,contends with his troubled best friend Sweetpea (Omar Gooding) and new adversary Rodney (Snoop Doggy Dogg). Then there's his mother's live-in boyfriend Marvin (Ving Rhames), a reformed gangsta who agrees with Juanita that her son should grow up, move out, and move on. ~ Karl Williams, Rovi"
"under_the_flag_of_the_rising_sun_1982";"Under the Flag of the Rising Sun";"1971 1972 1973";"Jan 1, 1972 Wide";"Kinji Fukasaku";"Norio Osada,Kaneto Shindô,Kinji Fukasaku";"Sachiko Hidari,Tetsuro Tamba,Isao Natsuyagi,Noboru Mitani,Sanae Nakahara,Kanemon Nakamura";"1 hr. 35 min.";"";"Unrated";"Art House & International,Drama";"http://www.rottentomatoes.com/m/under_the_flag_of_the_rising_sun_1982/";"The quest of a war-widow for the truth about her husband's death during World War II serves as the backbone for this film, which portrays the Japanese militarism of that time and the attitudes which gave rise to it. Though the government labelled her husband as a deserter, his widow does not believe it, and every day she makes a trip to the war reparations office until she finally tracks down four men who knew her husband in his last days. They tell a harrowing story of the breakdown of humanity,at the close of the war."
"munich";"Munich";"2004 2005 2006";"Dec 23, 2005 Wide";"Steven Spielberg";"Tony Kushner,Eric Roth";"Eric Bana,Daniel Craig,Ciarán Hinds,Mathieu Kassovitz,Geoffrey Rush,Hanns Zischler,Ayelet Zurer,Michel Lonsdale,Gila Almagor,Michael Lonsdale,Mathieu Amalric,Moritz Bleibtreu,Meret Becker,Marie-Josée Croze,Omar Metwally,Yvan Attal,Mostafa Djadjam,Ami Weinberg,Lynn Cohen,Amos Lavi,Moshe Ivgy,Michael Warshaviak,Mosko Alkalai,Valeria Bruni Tedesc...,Ohad Shachar,Rafael Tabor,Guy Amir,Brian Goodman,Sharon Alexander,Arthur Chazal,Hicham Nazzal,Schmuel Calderon,Richard Brake,Guy Zo-Aretz,Oded Teomi,Lili Bordán,Alon Abutbul,Ossie Beck,Makram Khoury,Yigal Naor,Hiam Abbass,Mouna Soualen,Mostefa Djadjam,Assi Cohen,Lisa Werlinder,Djemal Barek,Derar Suleiman,Ziad Adwan,Bijan Daneshmand,Rim Turki,Jonathan Rozen,Charley H. Gilleran";;"7.5/10,6.8/10";"R (for strong graphic violence, some sexual content, nudity and language)";"Mystery & Suspense,Drama";"http://www.rottentomatoes.com/m/munich/";"'Munich' recounts the dramatic story of the secret Israeli squad assigned to track down and assassinate 11 Palestinians believed to have planned the 1972 Munich massacre -- and the personal toll this mission of revenge takes on the team and the man who leads it."
"the_frightened_woman";"The Frightened Woman";"1970 1971 1972";"Jan 1, 1971 Wide";"Piero Schivazappa,Pietro Schivazappa";"Pietro Schivazappa,Paolo Levi";;"1 hr. 48 min.";;"R";"Drama,Art House & International,Mystery & Suspense,Classics";"http://www.rottentomatoes.com/m/the_frightened_woman/";"This voyeuristic story finds the wealthy philanthropist Sayer getting his weekend jollies as a sadist. When his usual street-walking female can't make the scene, he employs his willing secretary Mary to take her place. Mary dominates the rejuvenated Sayer until he has a massive heart attack in this erotically-tinged thriller."
"1019187-sleeping_beauty";"Sleeping Beauty";"1958 1959 1960";"Jan 29, 1959 Wide";"Eric Larson (II),Les Clark,Clyde Geronimi,Eric Larson,Eric Larson,Wolfgang Reitherman";"Erdman Penner,Milt Banta,Winston Hibler,Ted Sears,Bill Peet";"Eleanor Audley,Verna Felton,Vera Vague,Barbara Luddy,Taylor Holmes,Bill Thompson,Candy Candido,Mary Costa,Bill Shirley,Pinto Colvig,Dal McKennon,Marvin Miller,Barbara Jo Allen";"1 hr. 15 min.";"8.1/10,6.5/10";"G";"Animation,Kids & Family,Classics,Science Fiction & Fantasy";"http://www.rottentomatoes.com/m/1019187-sleeping_beauty/";"Disney produced this lavish animated fairy tale, the most expensive cartoon ever made up to its release with a budget of $6 million. When the young princess Aurora is cursed at birth by the evil fairy Maleficent, the baby is kidnapped by a trio of good fairies who raise the girl themselves, hoping to avoid the spell's fulfillment. Nevertheless, at the age of 16, the beautiful Aurora falls into a deep sleep that can only be awakened by a kiss from her betrothed, Prince Phillip. Knowing that,Phillip intends to save Aurora, Maleficent takes him prisoner. When the good fairies launch a rescue attempt, Maleficent transforms herself into a spectacular fire-breathing dragon, forcing Phillip to defeat her in mortal combat. Sleeping Beauty (1959) was Oscar nominated for its musical score, which featured adaptations of Tchaikovsky compositions. ~ Karl Williams, Rovi"
"the_big_picture_2012";"The Big Picture";"2011 2012 2013";"Oct 12, 2012 Limited";"Eric Lartigau";"Laurent de Bartillat,Eric Lartigau";"Romain Duris,Marina Foïs,Niels Arestrup,Branka Katic,Catherine Deneuve,Rachel Berger,Esteban Carvajal-Ale...,Florence Muller,Jean-Paul Bathany,Philippe Dusseau,Thibaut de Lussy,Eric Ruf,Enzo Caçote";;"7/10,7.4/10";"PG-13";"Documentary,Drama,Art House & International,Special Interest";"http://www.rottentomatoes.com/m/the_big_picture_2012/";"Paul Exben is a success story -- a great job, a beautiful wife and two wonderful sons. Except that this is not the life he has been dreaming of. A moment of madness is going to change his life, forcing him to assume a new identity that will enable him to live his life fully."
