"Id";"Name";"Year";"Release Date";"Director";"Creator";"Actors";"Cast";"Language";"Country";"Duration";"RatingValue";"RatingCount";"ReviewCount";"Genre";"Filming Locations";"Description"
"tt0265298";"Big Fat Liar";"2002";"8 February 2002 (USA)";"Shawn Levy";"Dan Schneider,Brian Robbins";"Frankie Muniz,Amanda Bynes,Paul Giamatti";"Frankie Muniz,Paul Giamatti,Amanda Bynes,Amanda Detmer,Donald Faison,Sandra Oh,Russell Hornsby,Michael Bryan French,Christine Tucci,Lee Majors,Sean O'Bryan,Amy Hill,John Cho,Matthew Frauman,Don Yesso";"English";"USA,Germany";"88 min";"5.4";"27,472";"95 user,68 critic";"Adventure,Comedy,Family";"Culver City, California, USA";"After a young boy's school essay erroneously finds its way into the hands of a Hollywood producer who turns the idea into a hit film, the boy travels to Los Angeles to claim his credit."
"tt0101625";"Once Upon a Crime...";"1992";"6 March 1992 (USA)";"Eugene Levy";"Rodolfo Sonego,Rodolfo Sonego";"John Candy,James Belushi,Cybill Shepherd";"John Candy,James Belushi,Cybill Shepherd,Sean Young,Richard Lewis,Ornella Muti,Giancarlo Giannini,George Hamilton,Roberto Sbaratto,Joss Ackland,Ann Way,Geoffrey Andrews,Caterina Boratto,Elsa Martinelli,Riccardo Parisio Perrotti";"English";"Germany,USA";"94 min";"5.8";"2,698";"24 user,4 critic";"Comedy,Crime,Mystery";"Casino de Monte Carlo, Monte Carlo, Monaco";"Phoebe and fellow American Julian Peters meet in Rome, find a lost dog, and agree to return it to Monte Carlo to split the five thousand dollar reward. Discovering the dog's owner dead, ..."
"tt0243585";"Stuart Little 2";"2002";"19 July 2002 (USA)";"Rob Minkoff";"E.B. White,Douglas Wick";"Michael J. Fox,Geena Davis,Hugh Laurie";"Michael J. Fox,Geena Davis,Hugh Laurie,Jonathan Lipnicki,Anna Hoelck,Ashley Hoelck,Nathan Lane,Melanie Griffith,James Woods,Steve Zahn,Marc John Jefferies,Angelo Massagli,Jim Doughan,Brad Garrett,Conan McCarty";"English";"USA";"77 min";"5.4";"32,658";"69 user,70 critic";"Animation,Adventure,Comedy";"Culver City, California, USA";"Stuart and Snowbell set out across town to rescue a friend."
"tt2967224";"Hot Pursuit";"2015";"8 May 2015 (USA)";"Anne Fletcher";"David Feeney,John Quaintance";"Reese Witherspoon,Sofía Vergara,Matthew Del Negro";"Reese Witherspoon,Sofía Vergara,Matthew Del Negro,Michael Mosley,Robert Kazinsky,Richard T. Jones,Benny Nieves,Michael Ray Escamilla,Joaquín Cosio,John Carroll Lynch,Jim Gaffigan,Mike Birbiglia,Vincent Laresca,David Jensen,Evaluna Montaner";"English,Spanish";"USA";"87 min";"5.0";"23,041";"91 user,140 critic";"Action,Comedy,Crime";"New Orleans, Louisiana, USA";"An uptight and by-the-book cop tries to protect the outgoing widow of a drug boss as they race through Texas pursued by crooked cops and murderous gunmen."
"tt0038008";"Pursuit to Algiers";"1945";"26 October 1945 (USA)";"Roy William Neill";"Arthur Conan Doyle,Leonard Lee";"Basil Rathbone,Nigel Bruce,Marjorie Riordan";"Basil Rathbone,Nigel Bruce,Marjorie Riordan,Rosalind Ivan,Morton Lowry,Leslie Vincent,Martin Kosleck,Rex Evans,John Abbott,Gerald Hamer,William 'Wee Willie' Davis,Frederick Worlock";"English";"USA";"65 min";"7.2";"2,260";"38 user,12 critic";"Adventure,Crime,Mystery";"Little Europe, Backlot, Universal Studios - 100 Universal City Plaza, Universal City, California, USA";"Holmes is recruited to escort the heir to a European throne safely back to his homeland after his father's assassination."
"tt1247691";"Shannon's Rainbow";"2009";"April 2009 (USA)";"Frank E. Johnson";"Linda Morris,Linda Morris";"Julianne Michelle,Claire Forlani,Jason Gedrick";"Julianne Michelle,Claire Forlani,Jason Gedrick,Michael Madsen,Louis Gossett Jr.,Joanna Pacula,Eric Roberts,Stephen Colletti,Suzi Hofrichter,Krista Allen,Joanne Pakula,Tom Atkins,Carson Brown,Steve Guttenberg,Charles Durning";"English";"USA";"92 min";"5.4";"452";"9 user,2 critic";"Family";"Pittsburgh, Pennsylvania, USA";"The death of a teenager's father leaves her orphaned until she discovers the mother she never knew. When she travels to meet her, she befriends a horse trainer. Together they win races and form new bonds that lead her back to happiness."
"tt0031762";"Only Angels Have Wings";"1939";"15 May 1939 (USA)";"Howard Hawks";"Jules Furthman";"Cary Grant,Jean Arthur,Rita Hayworth";"Cary Grant,Jean Arthur,Richard Barthelmess,Rita Hayworth,Thomas Mitchell,Allyn Joslyn,Sig Ruman,Victor Kilian,John Carroll,Don 'Red' Barry,Noah Beery Jr.,Manuel Álvarez Maciste,Milisa Sierra,Lucio Villegas,Pat Flaherty";"English,Spanish";"USA";"121 min";"7.7";"8,179";"64 user,68 critic";"Adventure,Drama,Film-Noir";"North Hollywood, Los Angeles, California, USA";"At a remote South American trading port, the manager of an air freight company is forced to risk his pilots' lives in order to win an important contract."
"tt0092494";"*batteries not included";"1987";"18 December 1987 (USA)";"Matthew Robbins";"Mick Garris,Brad Bird";"Hume Cronyn,Jessica Tandy,Frank McRae";"Hume Cronyn,Jessica Tandy,Frank McRae,Elizabeth Peña,Michael Carmine,Dennis Boutsikaris,Tom Aldredge,Jane Hoffman,John DiSanti,John Pankow,MacIntyre Dixon,Michael Greene,Doris Belack,Wendy Schaal,José Angel Santana";"English";"USA";"106 min";"6.5";"21,636";"53 user,16 critic";"Comedy,Drama,Family";"East Village, Manhattan, New York City, New York, USA";"Apartment block tenants seek the aid of alien mechanical life-forms to save their building from demolition."
"tt0066892";"Carnal Knowledge";"1971";"21 October 1971 (Argentina)";"Mike Nichols";"Jules Feiffer";"Jack Nicholson,Candice Bergen,Ann-Margret";"Jack Nicholson,Ann-Margret,Art Garfunkel,Candice Bergen,Rita Moreno,Cynthia O'Neal,Carol Kane";"English";"USA";"98 min";"7.0";"8,179";"56 user,28 critic";"Drama";"Central Park, Manhattan, New York City, New York, USA";"The concurrent sexual lives of best friends Jonathan and Sandy are presented, those lives which are affected by the sexual mores of the time and their own temperament, especially in ..."
"tt0799949";"Epic Movie";"2007";"26 January 2007 (USA)";"Jason Friedberg,Aaron Seltzer";"Jason Friedberg,Aaron Seltzer";"Kal Penn,Jennifer Coolidge,Fred Willard";"Kal Penn,Adam Campbell,Jennifer Coolidge,Jayma Mays,Faune Chambers Watkins,Crispin Glover,Tony Cox,Héctor Jiménez,Darrell Hammond,Carmen Electra,Fred Willard,David Carradine,Kevin McDonald,George Alvarez,Crista Flanagan";"English";"USA";"86 min";"2.3";"85,862";"664 user,111 critic";"Adventure,Comedy";"Los Angeles, California, USA";"A comedic satire of films that are large in scope, reputation and popularity"
"tt2062700";"Untitled Terrence Malick Project";"2016";"2016 (USA)";"Terrence Malick";"Terrence Malick";"Christian Bale,Michael Fassbender,Rooney Mara";"Christian Bale,Michael Fassbender,Rooney Mara,Boyd Holbrook,Natalie Portman,Ryan Gosling,Benicio Del Toro,Cate Blanchett,Val Kilmer,Bérénice Marlohe,Haley Bennett,Holly Hunter,Tom Sturridge,Clifton Collins Jr.,Dora Madison";"English";"USA";;;;;"Drama,Music";"Austin, Texas, USA";"Two intersecting love triangles. Obsession and betrayal set against the music scene in Austin, Texas."
"tt1210819";"The Lone Ranger";"2013";"3 July 2013 (USA)";"Gore Verbinski";"Justin Haythe,Ted Elliott";"Johnny Depp,Armie Hammer,William Fichtner";"Johnny Depp,Armie Hammer,William Fichtner,Tom Wilkinson,Ruth Wilson,Helena Bonham Carter,James Badge Dale,Bryant Prince,Barry Pepper,Mason Cook,JD Cullum,Saginaw Grant,Harry Treadaway,James Frain,Joaquín Cosio";"English,North American Indian";"USA";"149 min";"6.5";"167,643";"694 user,448 critic";"Action,Adventure,Western";"Creede, Colorado, USA";"Native American warrior Tonto recounts the untold tales that transformed John Reid, a man of the law, into a legend of justice."
"tt0058548";"Santa Claus Conquers the Martians";"1964";"14 November 1964 (USA)";"Nicholas Webster";"Glenville Mareth,Paul L. Jacobson";"John Call,Leonard Hicks,Vincent Beck";"John Call,Leonard Hicks,Vincent Beck,Bill McCutcheon,Victor Stiles,Donna Conforti,Chris Month,Pia Zadora,Leila Martin,Charles Renn,James Cahill,Ned Wertimer,Doris Rich,Carl Don,Ivor Bodin";"English";"USA";"81 min";"2.5";"8,431";"218 user,84 critic";"Comedy,Family,Sci-Fi";"Roosevelt Field, Garden City, Long Island, New York, USA";"The Martians kidnap Santa because there is nobody on Mars to give their children presents."
"tt0070666";"Serpico";"1973";"5 December 1973 (USA)";"Sidney Lumet";"Peter Maas,Waldo Salt";"Al Pacino,John Randolph,Jack Kehoe";"Al Pacino,John Randolph,Jack Kehoe,Biff McGuire,Barbara Eda-Young,Cornelia Sharpe,Tony Roberts,John Medici,Allan Rich,Norman Ornellas,Edward Grover,Albert Henderson,Hank Garrett,Damien Leake,Joseph Bova";"English,Italian,Spanish";"USA,Italy";"130 min";"7.8";"71,605";"162 user,94 critic";"Biography,Crime,Drama";"5-7 Minetta Street, New York City, New York, USA";"The true story about an honest New York cop who blew the whistle on rampant corruption in the force only to have his comrades turn against him."
"tt0104348";"Glengarry Glen Ross";"1992";"2 October 1992 (USA)";"James Foley";"David Mamet,David Mamet";"Al Pacino,Jack Lemmon,Alec Baldwin";"Al Pacino,Jack Lemmon,Alec Baldwin,Alan Arkin,Ed Harris,Kevin Spacey,Jonathan Pryce,Bruce Altman,Jude Ciccolella,Paul Butler,Lori Tan Chinn,Neal Jones,Barry Rohrssen,Leigh French,George Cheung";"English";"USA";"100 min";"7.9";"70,519";"359 user,113 critic";"Drama";"Restaurant, 1520 Sheepshead Bay Road, Brooklyn, New York, USA";"An examination of the machinations behind the scenes at a real estate office."
"tt0110442";"Major League II";"1994";"30 March 1994 (USA)";"David S. Ward";"David S. Ward,R.J. Stewart";"Charlie Sheen,Tom Berenger,Corbin Bernsen";"Charlie Sheen,Tom Berenger,Corbin Bernsen,Dennis Haysbert,James Gammon,Omar Epps,Eric Bruskotter,Takaaki Ishibashi,Alison Doody,Michelle Burke,David Keith,Margaret Whitton,Bob Uecker,Steve Yeager,Kevin Hickey";"English";"USA";"105 min";"5.4";"19,421";"46 user,10 critic";"Comedy,Sport";"Baltimore, Maryland, USA";"The Indians are now a World Series contender. But last year's hunger is now replaced with complacency, and bad decisions by the new owner threaten to tear the team apart."
"tt2334649";"Fruitvale Station";"2013";"26 July 2013 (USA)";"Ryan Coogler";"Ryan Coogler";"Michael B. Jordan,Melonie Diaz,Octavia Spencer";"Michael B. Jordan,Melonie Diaz,Octavia Spencer,Kevin Durand,Chad Michael Murray,Ahna O'Reilly,Ariana Neal,Keenan Coogler,Trestin George,Joey Oglesby,Michael James,Marjorie Crump-Shears,Destiny Ekwueme,Bianca Rodriguez III,Julian Keyes";"English";"USA";"85 min";"7.5";"45,491";"150 user,323 critic";"Biography,Drama,Romance";"Oakland, California, USA";"The story of Oscar Grant III, a 22-year-old Bay Area resident, who crosses paths with friends, enemies, family, and strangers on the last day of 2008."
"tt2042449";"Anything Is Possible";"2013";"24 September 2013 (USA)";"Demetrius Navarro";"Carlos R. Bermúdez,Demetrius Navarro";"Ethan Bortnick,Jonathan Bennett,Lacey Chabert";"Ethan Bortnick,Jonathan Bennett,Lacey Chabert,Fatima Ptacek,David Haines,Erlinda Navarro,Kym Whitley,Elizabeth Atkins,Shelby Moffett,Carlo Lorenzo Garcia,Daniel Behrendt,Nathan Bortnick,Alexander T. Bowman,Frankie Darcel,Shariay Gant";"English";"USA";"93 min";"5.6";"190";"3 user,1 critic";"Family";"Detroit, Michigan, USA";"Ethan Bortnick plays the leading role as Nathan,a young boy who's separated from his mother when she goes missing during a trip to Japan to help after the tsunami. The movie explores issues..."
"tt0116483";"Happy Gilmore";"1996";"16 February 1996 (USA)";"Dennis Dugan";"Tim Herlihy,Adam Sandler";"Adam Sandler,Christopher McDonald,Julie Bowen";"Adam Sandler,Christopher McDonald,Julie Bowen,Frances Bay,Allen Covert,Robert Smigel,Bob Barker,Richard Kiel,Dennis Dugan,Joe Flaherty,Lee Trevino,Kevin Nealon,Verne Lundquist,Jared Van Snellenberg,Ken Camroux";"English";"USA";"92 min";"7.0";"143,734";"279 user,74 critic";"Comedy,Sport";"Pitt Meadows, British Columbia, Canada";"A rejected hockey player puts his skills to the golf course to save his grandmother's house."
"tt0251736";"House of 1000 Corpses";"2003";"11 April 2003 (USA)";"Rob Zombie";"Rob Zombie";"Sid Haig,Karen Black,Bill Moseley";"Sid Haig,William Bassett,Karen Black,Erin Daniels,Joe Dobbs III,Judith Drake,Dennis Fimple,Gregg Gibbs,Walton Goggins,Chris Hardwick,Ken Johnson,Jennifer Jostyn,Irwin Keyes,Matthew McGrory,Jake McKinnon";"English";"USA";"89 min";"6.0";"57,544";"921 user,197 critic";"Horror";"California, USA";"Two teenage couples traveling across the backwoods of Texas searching for urban legends of murder end up as prisoners of a bizarre and sadistic backwater family of serial killers."
"tt0055781";"Beauty and the Beast";"1962";"8 December 1962 (USA)";"Edward L. Cahn";"George Bruce,Orville H. Hampton";"Joyce Taylor,Mark Damon,Eduard Franz";"Joyce Taylor,Mark Damon,Eduard Franz,Michael Pate,Merry Anders,Dayton Lummis,Walter Burke,Alexander Lockwood,Meg Wyllie,Charles Wagenheim,Herman Rudin,Jon Silo";"English";"USA";"77 min";"4.4";"184";"8 user,3 critic";"Family,Fantasy,Horror";;"Curse turns a handsome prince into a werewolf at night. A princess tries to help him, while his enemies plot to take his throne."
"tt0120685";"Godzilla";"1998";"20 May 1998 (USA)";"Roland Emmerich";"Dean Devlin,Roland Emmerich";"Matthew Broderick,Jean Reno,Maria Pitillo";"Matthew Broderick,Jean Reno,Maria Pitillo,Hank Azaria,Kevin Dunn,Michael Lerner,Harry Shearer,Arabella Field,Vicki Lewis,Doug Savant,Malcolm Danare,Lorry Goldman,Christian Aubert,Philippe Bergeron,Frank Bruynbroek";"English,French,Japanese,Russian,Spanish";"USA,Japan";"139 min";"5.3";"144,379";"758 user,223 critic";"Action,Sci-Fi,Thriller";"Santa Clarita, California, USA";"An enormous, radioactively mutated lizard runs rampant in Manhattan."
"tt0083717";"Cannery Row";"1982";"12 February 1982 (USA)";"David S. Ward";"John Steinbeck,David S. Ward";"Nick Nolte,Debra Winger,Audra Lindley";"Nick Nolte,Debra Winger,Audra Lindley,Frank McRae,M. Emmet Walsh,Tom Mahoney,John Malloy,James Keane,Sunshine Parker,Santos Morales,John Huston,Ellen Blake,Sharon Ernster,Kathleen Doyle,Mary Margaret Amato";"English";"USA";"120 min";"6.6";"2,665";"50 user,7 critic";"Comedy,Drama";"Monterey, California, USA";"Monterey, California in the 1940's. Cannery Row - the section of town where the now closed fish canneries are located - is inhabited primarily by the down and out, although many would not ..."
"tt0804505";"Married Life";"2007";"28 March 2008 (USA)";"Ira Sachs";"Ira Sachs,Oren Moverman";"Chris Cooper,Patricia Clarkson,Rachel McAdams";"Chris Cooper,Annabel Kershaw,Pierce Brosnan,Patricia Clarkson,Rachel McAdams,Sheila Paterson,David Richmond-Peck,Erin Boyes,Elijah St. Germain,Terence Kelly,Timothy Webber,Rebecca Codling,David Wenham,Dolores Drake,Malcolm Boddington";"English";"USA,Canada";"91 min";"6.3";"7,762";"50 user,121 critic";"Crime,Drama,Romance";"Burnaby, British Columbia, Canada";"A 1940s-set drama where an adulterous man plots his wife's death instead of putting her through the humiliation of a divorce."
"tt0785006";"Hotel for Dogs";"2009";"16 January 2009 (USA)";"Thor Freudenthal";"Jeff Lowell,Robert Schooley";"Emma Roberts,Jake T. Austin,Lisa Kudrow";"Emma Roberts,Jake T. Austin,Don Cheadle,Johnny Simmons,Kyla Pratt,Troy Gentile,Lisa Kudrow,Kevin Dillon,Ajay Naidu,Eric Edelstein,Robinne Lee,Yvette Nicole Brown,Maximiliano Hernández,Andre Ware,Jonathan Klein";"English";"USA,Germany";"100 min";"5.4";"15,133";"54 user,107 critic";"Comedy,Family";"Backlot, Universal Studios - 100 Universal City Plaza, Universal City, California, USA";"Two kids secretly take in stray dogs at a vacant hotel."
"tt0065724";"Five Easy Pieces";"1970";"12 September 1970 (USA)";"Bob Rafelson";"Carole Eastman,Bob Rafelson";"Jack Nicholson,Karen Black,Billy Green Bush";"Jack Nicholson,Karen Black,Billy Green Bush,Fannie Flagg,Sally Struthers,Marlena MacGuire,Richard Stahl,Lois Smith,Helena Kallianiotes,Toni Basil,Lorna Thayer,Susan Anspach,Ralph Waite,William Challee,John P. Ryan";"English";"USA";"98 min";"7.5";"23,886";"177 user,87 critic";"Drama";"Chemainus, North Cowichan, British Columbia, Canada";"A drop-out from upper-class America picks up work along the way on oil-rigs when his life isn't spent in a squalid succession of bars, motels, and other points of interest."
"tt0435651";"The Giver";"2014";"15 August 2014 (USA)";"Phillip Noyce";"Michael Mitnick,Robert B. Weide";"Brenton Thwaites,Jeff Bridges,Meryl Streep";"Jeff Bridges,Meryl Streep,Brenton Thwaites,Alexander Skarsgård,Katie Holmes,Odeya Rush,Cameron Monaghan,Taylor Swift,Emma Tremblay,Alexander Jillings,James Jillings,Jordan Nicholas Smal,Saige Fernandes,Renate Stuurman,Vanessa Cooke";"English";"USA";"97 min";"6.5";"74,185";"246 user,194 critic";"Drama,Sci-Fi";"Cape Town, South Africa";"In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the 'real' world."
"tt0329575";"Seabiscuit";"2003";"25 July 2003 (USA)";"Gary Ross";"Laura Hillenbrand,Gary Ross";"Tobey Maguire,Jeff Bridges,Elizabeth Banks";"David McCullough,Jeff Bridges,Paul Vincent O'Connor,Chris Cooper,Michael Ensign,James Keane,Valerie Mahaffey,David Doty,Carl M. Craig,Michael O'Neill,Annie Corley,Michael Angarano,Cameron Bowen,Noah Luke,Mariah Bess";"English";"USA";"140 min";"7.3";"55,410";"453 user,175 critic";"Drama,History,Sport";"New York City, New York, USA";"True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation."
"tt0058222";"I'd Rather Be Rich";"1964";"25 December 1964 (Finland)";"Jack Smight";"Oscar Brodney,Norman Krasna";"Sandra Dee,Robert Goulet,Andy Williams";"Sandra Dee,Robert Goulet,Andy Williams,Maurice Chevalier,Gene Raymond,Charles Ruggles,Hermione Gingold,Allen Jenkins,Laurie Main,Dort Clark,Hayden Rorke,Rip Taylor,Milton Frome,Alex Gerry,Jill Jackson";"English";"USA";"96 min";"7.1";"301";"18 user,1 critic";"Comedy";"Universal Studios - 100 Universal City Plaza, Universal City, California, USA";"An updated remake of It Started With Eve (1941). A young heiress is summoned to the bedside of her dying grandfather. The man's last wish is to meet her fiance, but problems arise when the ..."
"tt0097335";"Fast Food";"1989";"28 April 1989 (USA)";"Michael A. Simpson";"Scott B. Sowers,Jim Basile";"Clark Brandon,Randal Patrick,Tracy Griffith";"Clark Brandon,Randal Patrick,Tracy Griffith,Michael J. Pollard,Lanny Horn,Jim Varney,Blake Clark,Traci Lords,Pamela Springsteen,Randi Layne,Kevin McCarthy,J. Don Ferguson,Terry Hobbs,Amy Bryson,Kathleen Webster";"English";"USA";"92 min";"4.1";"456";"6 user,1 critic";"Comedy";"Atlanta, Georgia, USA";"What would happen if a sex drug ended up in the Secret Sauce of a new burger joint?"
"tt1694021";"Into the Grizzly Maze";"2015";"13 August 2015 (Kuwait)";"David Hackl";"Guy Moshe,J.R. Reher";"James Marsden,Piper Perabo,Billy Bob Thornton";"James Marsden,Piper Perabo,Billy Bob Thornton,Thomas Jane,Scott Glenn,Michaela McManus,Adam Beach,Luisa D'Oliveira,Garry Chalk,Sarah Desjardins,Bart the Bear,Patrick Sabongui,Kelly Curran,Seth Isaac Johnson,Mark Acheson";"English";"USA,Canada";"94 min";"5.2";"2,277";"25 user,44 critic";"Action,Horror,Thriller";"Vancouver, British Columbia, Canada";"Two estranged brothers reunite at their childhood home in the Alaskan wild. They set out on a two-day hike and are stalked by an unrelenting grizzly bear."
"tt0068509";"Drive, He Said";"1971";"28 May 1971 (France)";"Jack Nicholson";"Jeremy Larner,Jack Nicholson";"William Tepper,Karen Black,Michael Margotta";"William Tepper,Karen Black,Michael Margotta,Bruce Dern,Robert Towne,Henry Jaglom,Michael Warren,June Fairchild,Don Hanmer,Lynette Bernay,Joseph Walsh,Harry Gittes,Charles Robinson,Bill Sweek,David Ogden Stiers";"English";"USA";"95 min";"5.9";"913";"21 user,22 critic";"Drama,Comedy";"Eugene, Oregon, USA";"Hector is a star basketball player for the College basketball team he plays for, the Leopards. His girlfriend, Olive, doesn't know whether to stay with him or leave him. And his friend, ..."
"tt0246345";"Zombiethon";"1986";;"Ken Dixon";;"Karrene Janyl Caudle,Tracy Burton,Paula Singleton";"Karrene Janyl Caudle,Tracy Burton,Paula Singleton,Janelle Lewis,Janessa Lester,Randolph Roehbling,Chuck Spero,Mike Groves,Guy Thorpe,David Lady,Laura Lady,Dante Renta,Frank Olechnicki";"English";"USA";"73 min";"4.6";"199";"8 user,5 critic";"Horror,Documentary";"El Rey Theater - 5515 Wilshire Blvd., Los Angeles, California, USA";"A compilation of trailers and previews from films having to do with zombies."
"tt0483726";"Man of the Year";"2006";"13 October 2006 (USA)";"Barry Levinson";"Barry Levinson";"Robin Williams,Laura Linney,Lewis Black";"Robin Williams,Christopher Walken,Laura Linney,Lewis Black,Jeff Goldblum,David Alpay,Faith Daniels,Tina Fey,Amy Poehler,Doug Murray,Chris Matthews,James Carville,Catherine Crier,Rick Roberts,Karen Hines";"English";"USA";"115 min";"6.2";"26,851";"233 user,110 critic";"Comedy,Drama,Romance";"Cambridge, Ontario, Canada";"A comedian who hosts a news satire program decides to run for president, and a computerized voting machine malfunction gets him elected."
"tt4610490";"Space Pirates";"2014";"19 July 2014 (USA)";"Adam Haus";"Paul Bowman,Adam Haus";"Kyle Haus,Patrick J. Baumann,Christopher Paul Hannan";"Kyle Haus,Patrick J. Baumann,Christopher Paul Hannan,Adam Haus,Melvin Haus";"English";"USA";"55 min";;;;"Sci-Fi";"Minneapolis-Saint Paul, Minnesota, USA";"In a galaxy, a group of aliens are sent on a secret mission to save their planet from a black hole, upon arriving at their destination, an asteroid collides with their vessel causing the ..."
"tt0118789";"Buffalo '66";"1998";"26 June 1998 (USA)";"Vincent Gallo";"Vincent Gallo,Vincent Gallo";"Vincent Gallo,Christina Ricci,Ben Gazzara";"Vincent Gallo,Christina Ricci,Ben Gazzara,Mickey Rourke,Rosanna Arquette,Jan-Michael Vincent,Anjelica Huston,Kevin Pollak,Alex Karras,John Sansone,Manny Fried,John Rummel,Bob Wahl,Penny Wolfgang,Anthony Mydcarz";"English";"USA";"110 min";"7.5";"34,651";"315 user,104 critic";"Comedy,Drama";"Buffalo, New York, USA";"Billy is released after five years in prison. In the next moment, he kidnaps teenage student Layla and visits his parents with her, pretending she is his girlfriend and they will soon marry..."
"tt1840417";"The Words";"2012";"7 September 2012 (USA)";"Brian Klugman,Lee Sternthal";"Brian Klugman,Lee Sternthal";"Bradley Cooper,Dennis Quaid,Olivia Wilde";"Dennis Quaid,John Hannah,Jeremy Irons,Bradley Cooper,Zoe Saldana,Vito DeFilippo,Michael McKean,Lucinda Davis,J.K. Simmons,Olivia Wilde,James Babson,Kevin Desfosses,Ron Rifkin,Brian Klugman,Liz Stauber";"English,French";"USA";"102 min";"7.1";"55,611";"128 user,212 critic";"Drama,Mystery,Romance";"Montréal, Québec, Canada";"A writer at the peak of his literary success discovers the steep price he must pay for stealing another man's work."
"tt2361509";"The Intern";"2015";"25 September 2015 (USA)";"Nancy Meyers";"Nancy Meyers";"Robert De Niro,Anne Hathaway,Rene Russo";"Robert De Niro,Anne Hathaway,Rene Russo,Anders Holm,JoJo Kushner,Andrew Rannells,Adam DeVine,Zack Pearlman,Jason Orley,Christina Scherer,Nat Wolff,Linda Lavin,Celia Weston,Steve Vinovich,C.J. Wilson";"English";"USA";"121 min";"7.5";"4,853";"38 user,94 critic";"Comedy";"Cheever Place, Carroll Gardens, Brooklyn, New York, USA";"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin."
"tt0119544";"Little Bigfoot";"1997";"17 June 1997 (USA)";"Art Camacho";"Scott McAboy,Richard Preston Jr.";"Ross Malinger,P.J. Soles,Kenneth Tigar";"Ross Malinger,P.J. Soles,Kenneth Tigar,Kelly Packard,Don Stroud,Chris Finch,Matt McCoy,Caitlin Barrett,Francis Fallon,Steve O'Connor,Gregg Brazzel,Timothy D. Baker,Gerald Okamura,Randall Shiro Ideishi,Bryan Goeres";"English";"USA";"96 min";"3.4";"239";"9 user";"Family";"Big Bear Lake, Big Bear Valley, San Bernardino National Forest, California, USA";"Young Payton Shoemaker and his sister are the only ones who can save Little Bigfoot and his family from the ruthless logging company that sets out to eliminate them."
"tt2582846";"The Fault in Our Stars";"2014";"6 June 2014 (USA)";"Josh Boone";"Scott Neustadter,Michael H. Weber";"Shailene Woodley,Ansel Elgort,Nat Wolff";"Shailene Woodley,Ansel Elgort,Nat Wolff,Laura Dern,Sam Trammell,Willem Dafoe,Lotte Verbeek,Ana Dela Cruz,Randy Kovitz,Toni Saladna,David Whalen,Milica Govich,Allegra Carpenter,Emily Peachey,Emily Bach";"English";"USA";"126 min";"7.9";"214,408";"524 user,318 critic";"Drama,Romance";"Amsterdam, Noord-Holland, Netherlands";"Two teenage cancer patients begin a life-affirming journey to visit a reclusive author in Amsterdam."
"tt0083658";"Blade Runner";"1982";"25 June 1982 (USA)";"Ridley Scott";"Hampton Fancher,David Webb Peoples";"Harrison Ford,Rutger Hauer,Sean Young";"Harrison Ford,Rutger Hauer,Sean Young,Edward James Olmos,M. Emmet Walsh,Daryl Hannah,William Sanderson,Brion James,Joe Turkel,Joanna Cassidy,James Hong,Morgan Paull,Kevin Thompson,John Edward Allen,Hy Pyke";"English,German,Cantonese,Japanese,Hungarian";"USA,Hong Kong,UK";"117 min";"8.2";"423,353";"1,136 user,287 critic";"Sci-Fi,Thriller";"Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA";"A blade runner must pursue and try to terminate four replicants who stole a ship in space and have returned to Earth to find their creator."
"tt1352824";"Chloe";"2009";"26 March 2010 (USA)";"Atom Egoyan";"Erin Cressida Wilson,Anne Fontaine";"Julianne Moore,Amanda Seyfried,Liam Neeson";"Julianne Moore,Liam Neeson,Amanda Seyfried,Max Thieriot,R.H. Thomson,Nina Dobrev,Mishu Vellani,Julie Khaner,Laura de Carteret,Natalie Lisinska,Tiffany Lyndall-Knight,Meghan Heffern,Tamsen McDonough,Kathryn Kriitmaa,Arlene Duncan";"English";"USA,Canada,France";"96 min";"6.3";"52,789";"161 user,213 critic";"Drama,Mystery,Thriller";"Ontario, Canada";"A doctor hires an escort to seduce her husband, whom she suspects of cheating, though unforeseen events put the family in danger."
"tt0049406";"The Killing";"1956";"6 June 1956 (USA)";"Stanley Kubrick";"Stanley Kubrick,Jim Thompson";"Sterling Hayden,Coleen Gray,Vince Edwards";"Sterling Hayden,Coleen Gray,Vince Edwards,Jay C. Flippen,Ted de Corsia,Marie Windsor,Elisha Cook Jr.,Joe Sawyer,James Edwards,Timothy Carey,Kola Kwariani,Jay Adler,Tito Vuolo,Dorothy Adams,Herbert Ellis";"English";"USA";"85 min";"8.1";"57,758";"353 user,133 critic";"Crime,Film-Noir,Thriller";"California, USA";"Crooks plan and execute a daring race-track robbery."
