"tt0172495";"Gladiator";"2000";"5 May 2000 (USA)";"Ridley Scott";"David Franzoni,David Franzoni";"Russell Crowe,Joaquin Phoenix,Connie Nielsen";"Russell Crowe,Joaquin Phoenix,Connie Nielsen,Oliver Reed,Richard Harris,Derek Jacobi,Djimon Hounsou,David Schofield,John Shrapnel,Tomas Arana,Ralf Moeller,Spencer Treat Clark,David Hemmings,Tommy Flanagan,Sven-Ole Thorsen";"English";"USA,UK";"155 min";"8.5";"882,472";"2,334 user,260 critic";"Action,Drama";"Ait Benhaddou, Morocco";"When a Roman general is betrayed and his family murdered by an emperor's corrupt son, he comes to Rome as a gladiator to seek revenge."
"tt0299172";"Home on the Range";"2004";"2 April 2004 (USA)";"Will Finn,John Sanford";"Will Finn,John Sanford";"Judi Dench,Cuba Gooding Jr.,Jennifer Tilly";"G.W. Bailey,Roseanne Barr,Bobby Block,Steve Buscemi,Carole Cook,Charlie Dell,Judi Dench,Charles Dennis,Marshall Efron,Joe Flaherty,Cuba Gooding Jr.,Charles Haid,Estelle Harris,Lance LeGault,Sam Levine";"English,Mandarin";"USA";"76 min";"5.4";"12,293";"87 user,103 critic";"Animation,Comedy,Family";;"To save their farm, the resident animals go bounty hunting for a notorious outlaw."
"tt0278488";"How High";"2001";"21 December 2001 (USA)";"Jesse Dylan";"Dustin Lee Abraham";"Method Man,Redman,Obba Babatundé";"Method Man,Redman,Obba Babatundé,Mike Epps,Anna Maria Horsford,Fred Willard,Jeffrey Jones,Hector Elizondo,Lark Voorhies,Al Shearer,Chuck Deezy,Essence Atkins,Chris Elwood,T.J. Thyne,Justin Urich";"English";"USA";"93 min";"6.2";"39,566";"102 user,34 critic";"Comedy";"Ambassador Hotel - 3400 Wilshire Boulevard, Los Angeles, California, USA";"Two guys by the name of Silas and Jamal decided to one day smoke something magical, which eventually helps them to ace their college entrance exam."
"tt0270288";"Confessions of a Dangerous Mind";"2002";"24 January 2003 (USA)";"George Clooney";"Chuck Barris,Charlie Kaufman";"Sam Rockwell,Drew Barrymore,George Clooney";"Dick Clark,Sam Rockwell,Michelle Sweeney,Drew Barrymore,Chelsea Ceci,Michael Cera,Aimee Rose Ambroziak,Isabelle Blais,Melissa Carter,Jennifer Hall,Ilona Elkin,Sean Tucker,Jaye P. Morgan,Maggie Gyllenhaal,David Julian Hirsh";"English,Spanish";"USA,Germany,Canada";"113 min";"7.1";"68,292";"274 user,178 critic";"Biography,Comedy,Crime";"White Stallion Ranch, Tucson, Arizona, USA";"An adaptation of the cult memoir of game show impresario Chuck Barris, in which he purports to have been a CIA hitman."
"tt3099498";"Tusk";"2014";"19 September 2014 (USA)";"Kevin Smith";"Kevin Smith";"Justin Long,Michael Parks,Haley Joel Osment";"Michael Parks,Justin Long,Genesis Rodriguez,Haley Joel Osment,Johnny Depp,Harley Morenstein,Ralph Garman,Jennifer Schwalbach Smith,Harley Quinn Smith,Lily-Rose Melody Depp,Ashley Greene,Douglas Banks,Matthew Shively";"English";"USA";"102 min";"5.4";"25,576";"231 user,220 critic";"Comedy,Drama,Horror";"Charlotte, North Carolina, USA";"When podcaster Wallace Bryton goes missing in the backwoods of Manitoba while interviewing a mysterious seafarer named Howard Howe, his best friend Teddy and girlfriend Allison team with an ex-cop to look for him."
"tt0163187";"Runaway Bride";"1999";"30 July 1999 (USA)";"Garry Marshall";"Josann McGibbon,Sara Parriott";"Julia Roberts,Richard Gere,Joan Cusack";"Julia Roberts,Richard Gere,Joan Cusack,Hector Elizondo,Rita Wilson,Paul Dooley,Christopher Meloni,Donal Logue,Reg Rogers,Yul Vazquez,Jane Morris,Lisa Roberts Gillan,Kathleen Marshall,Jean Schertler,Tom Hines";"English";"USA";"116 min";"5.4";"69,152";"254 user,102 critic";"Comedy,Romance";"Waugh United Methodist Church - 11453 Long Green Pike, Glen Arm, Maryland, USA";"A reporter is assigned to write a story about a woman who has left a string of fiances at the altar."
"tt1527178";"Nómadas";"2010";"31 May 2013 (Mexico)";"Ricardo Benet";"Ricardo Benet,Ricardo Benet";"Lucy Liu,Tamlyn Tomita,John Cothran";"Lucy Liu,Tamlyn Tomita,John Cothran,Brian Yang,Tenoch Huerta,Agim Kaba,Dagoberto Gama,Rebekah Paltrow Neumann,Jennifer Anderson,Teresa Meza,Chase McKendry,Michael Den Dekker";"English";"Mexico,USA";"100 min";"6.1";"48";;"Drama";"Mexico City, Distrito Federal, Mexico";"A drama about a filmmaker working on a project about subway suicides."
"tt0069834";"Cahill U.S. Marshal";"1973";"11 July 1973 (USA)";"Andrew V. McLaglen";"Harry Julian Fink,Rita M. Fink";"John Wayne,George Kennedy,Gary Grimes";"John Wayne,George Kennedy,Gary Grimes,Neville Brand,Clay O'Brien,Marie Windsor,Morgan Paull,Dan Vadis,Royal Dano,Scott Walker,Denver Pyle,Jackie Coogan,Rayford Barnes,Dan Kemp,Harry Carey Jr.";"English";"USA";"103 min";"6.5";"3,978";"29 user,15 critic";"Drama,Western";"Durango, Mexico";"J.D. Cahill is the toughest U.S. Marshal they've got, just the sound of his name makes bad guys stop in their tracks, so when his two young boys want to get his attention they decide to rob..."
"tt2857196";"Tell 'Em Steve-Dave Puppet Theatre";"2013";"20 April 2013 (USA)";"Thorne Winter";"Thorne Winter,Thorne Winter";"Ming Chen,Walter Flanagan,Bryan Johnson";"Ming Chen,Walter Flanagan,Bryan Johnson,Brian Quinn,Jeff Silverman,Kevin Smith";"English";"USA";"94 min";"8.6";"67";"3 user,1 critic";"Comedy";"Atlanta, Georgia, USA";"A feature-length adaptation of the award winning Tell 'Em Steve-Dave podcast... with puppets."
"tt2124787";"Final Girl";"2015";"14 August 2015 (USA)";"Tyler Shields";"Adam Prince,Stephen Scarlata";"Abigail Breslin,Wes Bentley,Logan Huffman";"Abigail Breslin,Wes Bentley,Logan Huffman,Cameron Bright,Alexander Ludwig,Reece Thompson,Emma Paetz,Gracyn Shinyei,Francesca Eastwood,Desiree Zurowski,Sean Tyson,Brett London";"English";"Canada,USA";"90 min";"4.6";"4,299";"47 user,49 critic";"Action,Drama,Thriller";"Vancouver, British Columbia, Canada";"A man teaches a young woman how to become a complete weapon. Later she is approached by a group of sadistic teens who kill blonde women for unknown reasons. The hunting season begins."
"tt0033677";"The Great Lie";"1941";"12 April 1941 (USA)";"Edmund Goulding";"Lenore J. Coffee,Polan Banks";"Bette Davis,George Brent,Mary Astor";"Bette Davis,George Brent,Mary Astor,Lucile Watson,Hattie McDaniel,Grant Mitchell,Jerome Cowan,Charles Trowbridge,Thurston Hall,Russell Hicks,Virginia Brissac,J. Farrell MacDonald,Addison Richards,Sam McDaniel,Olin Howland";"English";"USA";"108 min";"7.3";"2,390";"41 user,13 critic";"Drama";"Mojave Desert, Victorville, California, USA";"After a newlywed's husband apparently dies in a plane crash, she discovers that her rival for his affections is now pregnant with his child."
"tt1594972";"Norm of the North";"2016";"15 January 2016 (USA)";"Trevor Wall";"Jack Donaldson,Derek Elliott";"Heather Graham,Bill Nighy,Ken Jeong";"Heather Graham,Bill Nighy,Ken Jeong,Rob Schneider,Zachary Gordon,Colm Meaney,Gabriel Iglesias,Loretta Devine,Janet Varney,Michael McElhatton,Jess Harnell,Debi Derryberry,Charles Adler,Salome Jens,Keith Ferguson";"English";"USA,India";"86 min";;;;"Animation,Adventure,Comedy";;"Displaced from their Arctic home, a polar bear named Norm and his three lemming friends wind up in New York City, where Norm becomes the mascot of a corporation he soon learns is tied to the fate of his homeland."
"tt0082812";"Night School";"1981";"24 April 1981 (USA)";"Ken Hughes";"Ruth Avergon";"Leonard Mann,Rachel Ward,Drew Snyder";"Leonard Mann,Rachel Ward,Drew Snyder,Joseph R. Sicari,Nicholas Cairis,Karen MacDonald,Annette Miller,Bill McCann,Margo Skinner,Elizabeth Barnitz,Holly Hardman,Meb Boden,Leonard Corman,Belle McDonald,Edward C. Higgins";"English";"USA";"88 min";"4.9";"988";"36 user,49 critic";"Horror,Mystery";"Boston, Massachusetts, USA";"Who's been decapitating the innocent girls at a local night school? The police are baffled."
"tt1375670";"Grown Ups";"2010";"25 June 2010 (USA)";"Dennis Dugan";"Adam Sandler,Fred Wolf";"Adam Sandler,Salma Hayek,Kevin James";"Adam Sandler,Kevin James,Chris Rock,David Spade,Rob Schneider,Salma Hayek,Maria Bello,Maya Rudolph,Joyce Van Patten,Ebony Jo-Ann,Di Quon,Steve Buscemi,Colin Quinn,Tim Meadows,Madison Riley";"English,Spanish";"USA";"102 min";"6.0";"167,278";"310 user,178 critic";"Comedy";"Woodmans of Essex, 121 Main Street, Essex, Massachusetts, USA";"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend."
"tt0265029";"America's Sweethearts";"2001";"20 July 2001 (USA)";"Joe Roth";"Billy Crystal,Peter Tolan";"Julia Roberts,John Cusack,Billy Crystal";"Julia Roberts,Billy Crystal,Catherine Zeta-Jones,John Cusack,Hank Azaria,Stanley Tucci,Christopher Walken,Alan Arkin,Seth Green,Scot Zeller,Larry King,Steve Pink,Rainn Wilson,Eric Balfour,Marty Belafsky";"English";"USA";"102 min";"5.7";"45,842";"344 user,137 critic";"Comedy,Romance";"Greystone Park & Mansion - 905 Loma Vista Drive, Beverly Hills, California, USA";"A movie publicist deals with the messy public split of his movie's co-stars while keeping reporters at bay while a reclusive director holds the film's print hostage."
"tt0058331";"Mary Poppins";"1964";"11 September 1964 (Brazil)";"Robert Stevenson";"Bill Walsh,Don DaGradi";"Julie Andrews,Dick Van Dyke,David Tomlinson";"Julie Andrews,Dick Van Dyke,David Tomlinson,Glynis Johns,Hermione Baddeley,Reta Shaw,Karen Dotrice,Matthew Garber,Elsa Lanchester,Arthur Treacher,Reginald Owen,Ed Wynn,Jane Darwell,Arthur Malet,James Logan";"English";"USA";"139 min";"7.8";"97,144";"252 user,143 critic";"Comedy,Family,Fantasy";"Walt Disney Studios, 500 South Buena Vista Street, Burbank, California, USA";"A magic nanny comes to work for a cold banker's unhappy family."
"tt0044207";"When Worlds Collide";"1951";"30 November 1951 (Finland)";"Rudolph Maté";"Sydney Boehm,Edwin Balmer";"Richard Derr,Barbara Rush,Peter Hansen";"Richard Derr,Barbara Rush,Peter Hansen,John Hoyt,Larry Keating,Rachel Ames,Stephen Chase,Frank Cady,Hayden Rorke,Sandro Giglio";"English,French,Portuguese,Spanish";"USA";"83 min";"6.7";"4,880";"94 user,47 critic";"Family,Sci-Fi";"Calabasas, California, USA";"As a new star and planet hurtle toward a doomed Earth, a small group of survivalists frantically work to complete the rocket which will take them to their new home."
"tt0063811";"Will Penny";"1967";"10 April 1968 (USA)";"Tom Gries";"Tom Gries";"Charlton Heston,Joan Hackett,Donald Pleasence";"Charlton Heston,Joan Hackett,Donald Pleasence,Lee Majors,Bruce Dern,Ben Johnson,Slim Pickens,Clifton James,Anthony Zerbe,Roy Jenson,G.D. Spradlin,Quentin Dean,William Schallert,Lydia Clarke,Robert Luster";"English";"USA";"108 min";"7.2";"2,814";"58 user,17 critic";"Romance,Western";"Old Tucson Studios, Tucson, Arizona, USA";"Aging cowboy Will Penny gets a line camp job on a large cattle spread and finds his isolated cabin is already occupied by a husbandless woman and her young son."
"tt0326306";"The Trials of Henry Kissinger";"2002";"7 May 2003 (France)";"Eugene Jarecki";"Alex Gibney,Christopher Hitchens";"Brian Cox,Henry Kissinger,Anna Chennault";"Brian Cox,Henry Kissinger,Anna Chennault,Amy Goodman,Alexander Haig,Seymour Hersh,Christopher Hitchens,Barbara Howar,Michael Korda,Lewis Lapham,Geoffrey Robertson,William Safire,René Schneider Jr.,Michael Tigar";"English";"USA,UK,Denmark,France,Canada,Australia";"80 min";"7.7";"1,632";"10 user,30 critic";"Documentary";;"A film about the war crimes of the American diplomat, Henry Kissinger."
"tt0219854";"The Kid";"2000";"7 July 2000 (USA)";"Jon Turteltaub";"Audrey Wells";"Bruce Willis,Spencer Breslin,Emily Mortimer";"Bruce Willis,Spencer Breslin,Emily Mortimer,Lily Tomlin,Jean Smart,Chi McBride,Daniel von Bargen,Dana Ivey,Susan Dalian,Stanley Anderson,Juanita Moore,Esther Scott,Deborah May,Vernee Watson,Jan Hoag";"English";"USA";"104 min";"6.0";"33,073";"137 user,86 critic";"Comedy,Family,Fantasy";"104 Fremont Place, Los Angeles, California, USA";"An unhappy and disliked image consultant gets a second shot at life when an eight year old version of himself mysteriously appears."
"tt2427224";"Missed Connections";"2015";"31 January 2015 (USA)";"Brandon Ho";"Joseph Reidhead";"Kevin O'Keefe,Tatum Langton,Lawrence Fernandez";"Kevin O'Keefe,Tatum Langton,Lawrence Fernandez,Bryce Chamberlain,Renny Grames,Joseph Reidhead,Sarah Kent,Carlos A. Cabarcas,Ryka Miller,J. Mark Andrus,Jourdan Lance,Jenn Chandler";"English";"USA";"71 min";"6.5";"13";;"Comedy,Family,Romance";;"Marc Reid, a romance novelist, is setup on a blind date by his over excited sister. Marc, a little less than enthusiastic, ends up picking up the wrong girl from the apartment complex."
"tt3297330";"Good Kill";"2014";"15 May 2015 (USA)";"Andrew Niccol";"Andrew Niccol";"Ethan Hawke,January Jones,Zoë Kravitz";"Fatima El Bahraquy,El Khttabi Abdelouahab,Ethan Hawke,Bruce Greenwood,Jake Abel,Ryan Montano,Dylan Kenin,Stafford Douglas,Zion Rain Leyba,January Jones,Sachie Capitani,Michael Sheets,Zoë Kravitz,Ross Shaw,Chakir Faiz";"English";"USA";"102 min";"6.3";"10,299";"59 user,148 critic";"Drama,Thriller";"Morocco";"A family man begins to question the ethics of his job as a drone pilot."
"tt1462054";"Letters to God";"2010";"9 April 2010 (USA)";"David Nixon,Patrick Doughtie";"Patrick Doughtie,Art D'Alessandro";"Tanner Maguire,Jeffrey Johnson,Robyn Lively";"Lisa Curtis,Christopher Schmidt,Lyanna Tumaneng,Tanner Maguire,Ralph Waite,Dennis Neal,Cris Cunningham,Carol Saragusa,Maree Cheatham,Robyn Lively,Michael Bolten,Amanda Best,Avery Sommers,Jeffrey Johnson,Tom Nowicki";"English";"USA";"110 min";"6.1";"3,813";"64 user,19 critic";"Drama,Family";"Orlando, Florida, USA";"A young boy fighting cancer writes letters to God, touching lives in his neighborhood and community and inspiring hope among everyone he comes in contact. An unsuspecting substitute postman..."
"tt3350890";"Starve";"2014";"3 October 2014 (Spain)";"Griff Furst";"Xander Wolf";"Mariah Bonner,Bobby Campo,Catherine Cappiello";"Mariah Bonner,Bobby Campo,Catherine Cappiello,Dave Davis,Casey Dillard,Arial Esco,Kanisha Esco,Elise Fyke,Pam Greer,Leigh Hennessy,Cooper Huckabee,Bobby C. King,Isaiah LaBorde,Peter Lawson Jones,Johnny McPhail";"English";"USA";"98 min";"4.8";"409";"11 user,2 critic";"Horror,Thriller";"Mississippi, USA";"While researching an urban legend on feral children, three friends find themselves trapped in an abandoned high school, where they are confronted with an evil more sinister than the legend itself."
"tt0107211";"Indecent Proposal";"1993";"7 April 1993 (USA)";"Adrian Lyne";"Jack Engelhard,Amy Holden Jones";"Robert Redford,Demi Moore,Woody Harrelson";"Robert Redford,Demi Moore,Woody Harrelson,Seymour Cassel,Oliver Platt,Billy Bob Thornton,Rip Taylor,Billy Connolly,Joel Brooks,Pierre Epstein,Danny Zorn,Kevin West,Pamela Holt,Tommy Bush,Mariclare Costello";"English";"USA";"117 min";"5.8";"44,189";"111 user,51 critic";"Drama,Romance";"Sam Boyd's California Hotel, 12 E. Ogden Avenue, Las Vegas, Nevada, USA";"A married woman agrees to have sex with another man for $1,000,000."
"tt0087755";"The Muppets Take Manhattan";"1984";"13 July 1984 (USA)";"Frank Oz";"Tom Patchett,Jay Tarses";"Jim Henson,Frank Oz,Dave Goelz";"Jim Henson,Frank Oz,Dave Goelz,Steve Whitmire,Richard Hunt,Jerry Nelson,Juliana Donald,Lonny Price,Louis Zorich,Art Carney,James Coco,Dabney Coleman,Gregory Hines,Linda Lavin,Joan Rivers";"English";"USA";"94 min";"6.9";"14,322";"46 user,33 critic";"Comedy,Drama,Family";"Empire Stages of New York, Long Island City, Queens, New York City, New York, USA";"Kermit and his friends go to New York to get their musical on Broadway only to find it's a more difficult task than they anticipated."
"tt0079588";"The Muppet Movie";"1979";"22 June 1979 (USA)";"James Frawley";"Jack Burns,Jerry Juhl";"Jim Henson,Frank Oz,Jerry Nelson";"Jim Henson,Frank Oz,Jerry Nelson,Richard Hunt,Dave Goelz,Charles Durning,Austin Pendleton,Edgar Bergen,Milton Berle,Mel Brooks,James Coburn,Dom DeLuise,Elliott Gould,Bob Hope,Madeline Kahn";"English";"UK,USA";"95 min";"7.7";"24,156";"91 user,61 critic";"Adventure,Comedy,Family";"Santa Clarita, California, USA";"Kermit and his new found friends trek across America to find success in Hollywood, but a frog-legs merchant is after Kermit."
"tt0056592";"To Kill a Mockingbird";"1962";"16 March 1963 (USA)";"Robert Mulligan";"Harper Lee,Horton Foote";"Gregory Peck,John Megna,Frank Overton";"Gregory Peck,John Megna,Frank Overton,Rosemary Murphy,Ruth White,Brock Peters,Estelle Evans,Paul Fix,Collin Wilcox Paxton,James Anderson,Alice Ghostley,Robert Duvall,William Windom,Crahan Denton,Richard Hale";"English";"USA";"129 min";"8.4";"193,060";"450 user,120 critic";"Drama";"Courthouse Square, Backlot, Universal Studios - 100 Universal City Plaza, Universal City, California, USA";"Atticus Finch, a lawyer in the Depression-era South, defends a black man against an undeserved rape charge, and his kids against prejudice."
"tt3691740";"The BFG";"2016";"1 July 2016 (USA)";"Steven Spielberg";"Roald Dahl,Melissa Mathison";"Rebecca Hall,Bill Hader,Jemaine Clement";"Rebecca Hall,Bill Hader,Jemaine Clement,Penelope Wilton,Mark Rylance,Ólafur Darri Ólafsson,Adam Godley,Michael Adamthwaite,John Emmet Tracy,Marilyn Norry,Ruby Barnhill,Jonathan Holmes,Haig Sutherland,Julia Torrance,Daniel Bacon";"English";"USA,UK";;;;;"Family,Fantasy";"Vancouver, British Columbia, Canada";"The tale of a young girl, the Queen of England and a benevolent giant known as the BFG, who set out on an adventure to capture the evil, man-eating giants who have been invading the human world."
"tt0112792";"Dangerous Minds";"1995";"11 August 1995 (USA)";"John N. Smith";"LouAnne Johnson,Ronald Bass";"Michelle Pfeiffer,George Dzundza,Courtney B. Vance";"Michelle Pfeiffer,George Dzundza,Courtney B. Vance,Robin Bartlett,Beatrice Winde,John Neville,Lorraine Toussaint,Renoly Santiago,Wade Dominguez,Bruklin Harris,Marcello Thedford,Roberto Alvarez,Richard Grant,Marisela Gonzales,Toni Nichelle Buzhardt";"English";"USA";"99 min";"6.4";"35,884";"78 user,43 critic";"Biography,Drama";"Burlingame, California, USA";"An ex-Marine turned teacher struggles to connect with her students in an inner city school."
"tt0113101";"Four Rooms";"1995";"25 December 1995 (USA)";"Allison Anders,Alexandre Rockwell";"Allison Anders,Alexandre Rockwell";"Tim Roth,Amanda De Cadenet,David Proval";"Sammi Davis,Amanda De Cadenet,Valeria Golino,Madonna,Ione Skye,Lili Taylor,Alicia Witt,Jennifer Beals,David Proval,Antonio Banderas,Lana McKissack,Patricia Vonne,Tamlyn Tomita,Danny Verduzco,Salma Hayek";"English";"USA";"98 min";"6.7";"71,970";"174 user,50 critic";"Comedy,Crime";"Chateau Marmont - 8221 Sunset Blvd., Hollywood, Los Angeles, California, USA";"Four interlocking tales that take place in a fading hotel on New Year's Eve."
"tt0037166";"Passage to Marseille";"1944";"11 March 1944 (USA)";"Michael Curtiz";"Casey Robinson,Jack Moffitt";"Humphrey Bogart,Claude Rains,Michèle Morgan";"Humphrey Bogart,Claude Rains,Michèle Morgan,Philip Dorn,Sydney Greenstreet,Peter Lorre,George Tobias,Helmut Dantine,John Loder,Victor Francen,Vladimir Sokoloff,Eduardo Ciannelli,Corinna Mura";"English,French,German,Spanish";"USA";"109 min";"6.9";"2,514";"44 user,9 critic";"Drama,Adventure,War";"Los Angeles County Arboretum & Botanic Garden - 301 N. Baldwin Avenue, Arcadia, California, USA";"Five patriotic convicts are helped to escape imprisonment in Devil's Island so they can fight for occupied Free French forces against the Nazis."
"tt0308353";"Happily N'Ever After";"2006";"5 January 2007 (USA)";"Paul Bolger,Yvette Kaplan";"Robert Moreland,Douglas Langdale";"Sigourney Weaver,Sarah Michelle Gellar,Patrick Warburton";"George Carlin,John DiMaggio,Andy Dick,Sarah Michelle Gellar,Lisa Kaplan,Jill Talley,Tom Kenny,Tress MacNeille,Michael McShane,Rob Paulsen,Jon Polito,Freddie Prinze Jr.,Phil Proctor,Wallace Shawn,Kath Soucie";"English";"USA,Germany";"87 min";"4.5";"8,384";"68 user,92 critic";"Animation,Adventure,Comedy";"Las Vegas, Nevada, USA";"An alliance of evil-doers, led by Frieda, looks to take over Fairy Tale Land. But when Ella realizes her stepmother is out to ruin her storybook existence, she takes a dramatic turn and blossoms into the leader of the resistance effort."
"tt1517489";"Spy Kids: All the Time in the World in 4D";"2011";"19 August 2011 (USA)";"Robert Rodriguez";"Robert Rodriguez";"Jessica Alba,Jeremy Piven,Joel McHale";"Jessica Alba,Joel McHale,Rowan Blanchard,Mason Cook,Jeremy Piven,Alexa PenaVega,Daryl Sabara,Danny Trejo,Belle Solorzano,Genny Solorzano,Ricky Gervais,Elmo,Jett Good,Chuck Cureau,Albert Im";"English";"USA";"89 min";"3.6";"14,503";"82 user,76 critic";"Action,Adventure,Comedy";"Troublemaker Studios - 4900 Old Manor Road, Austin, Texas, USA";"A retired spy is called back into action, and to bond with her new step-children, she invites them along for the adventure to stop the evil Timekeeper from taking over the world."
"tt2281587";"Muppets Most Wanted";"2014";"21 March 2014 (USA)";"James Bobin";"James Bobin,Nicholas Stoller";"Ricky Gervais,Ty Burrell,Tina Fey";"Ricky Gervais,Ty Burrell,Tina Fey,Steve Whitmire,Eric Jacobson,Dave Goelz,Bill Barretta,David Rudman,Matt Vogel,Peter Linz,Tony Bennett,Hugh Bonneville,William Brand,Andrés Cantor,Jemaine Clement";"English,German";"USA";"107 min";"6.5";"21,924";"109 user,273 critic";"Adventure,Comedy,Crime";"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK";"While on a grand world tour, The Muppets find themselves wrapped into an European jewel-heist caper headed by a Kermit the Frog look-alike and his dastardly sidekick."
"tt0117473";"The Rich Man's Wife";"1996";"13 September 1996 (USA)";"Amy Holden Jones";"Amy Holden Jones";"Halle Berry,Christopher McDonald,Peter Greene";"Halle Berry,Peter Greene,Clive Owen,Frankie Faison,Charles Hallahan,Allan Rich,Clea Lewis,Christopher McDonald,Loyda Ramos,William Crossett,Eddie Francis,Lou DiMaggio,Alexandra Hedison,John Paragon,Marc Shelton";"English";"USA";"95 min";"5.1";"2,350";"28 user,16 critic";"Thriller";"Brentwood, Los Angeles, California, USA";"A rich man's wife finds she has a bad prenuptial agreement with an even worse husband. Over drinks with a stranger, she fantasizes about doing her husband in to void the prenupt. The ..."
"tt0068615";"Frogs";"1972";"10 March 1972 (USA)";"George McCowan";"Robert Hutchison,Robert Blees";"Ray Milland,Sam Elliott,Joan Van Ark";"Ray Milland,Sam Elliott,Joan Van Ark,Adam Roarke,Judy Pace,Lynn Borden,Mae Mercer,David Gilliam,Nicholas Cortland,George Skaff,Lance Taylor Sr.,Hollis Irving,Dale Willingham,Hal Hodges,Carolyn Fitzsimmons";"English";"USA";"91 min";"4.2";"4,142";"131 user,82 critic";"Horror,Mystery,Romance";"Historical Museum, Florida, USA";"A group of hapless victims celebrate a birthday on an island estate crawling with evil frogs."
"tt0383060";"Zoom";"2006";"11 August 2006 (USA)";"Peter Hewitt";"Adam Rifkin,David Berenbaum";"Tim Allen,Courteney Cox,Chevy Chase";"Tim Allen,Courteney Cox,Chevy Chase,Spencer Breslin,Kevin Zegers,Kate Mara,Michael Cassidy,Ryan Newman,Rip Torn,Cornelia Guest,Ashton Moio,Hunter Aarniokoski,Thomas F. Wilson,Ridge Canipe,Danny McCarthy";"English";"USA";"83 min";"4.2";"14,044";"110 user,63 critic";"Action,Adventure,Family";"Kingman, Arizona, USA";"Former superhero Jack is called back to work to transform an unlikely group of ragtag kids into superheroes at a private Academy."
"tt1001508";"He's Just Not That Into You";"2009";"6 February 2009 (USA)";"Ken Kwapis";"Abby Kohn,Marc Silverstein";"Jennifer Aniston,Jennifer Connelly,Morgan Lily";"Morgan Lily,Trenton Rogers,Michelle Carmichael,Jasmine Woods,Sabrina Revelle,Zoe Jarman,Alia Rhiana Eckerman,Julia Pennington,Renee Scott,Chihiro Fujii,Sachiko Ishida,Claudia DiMartino,Eve Curtis,Carmen Perez,Traycee King";"English";"USA,Germany,Netherlands";"129 min";"6.4";"123,724";"197 user,160 critic";"Comedy,Drama,Romance";"Handy Market - 2514 W. Magnolia Boulevard, Burbank, California, USA";"The Baltimore-set movie of interconnecting story arcs deals with the challenges of reading or misreading human behavior."
"tt3385516";"X-Men: Apocalypse";"2016";"27 May 2016 (USA)";"Bryan Singer";"Michael Dougherty,Dan Harris";"Jennifer Lawrence,Michael Fassbender,Rose Byrne";"Jennifer Lawrence,Michael Fassbender,Rose Byrne,Nicholas Hoult,Sophie Turner,Evan Peters,Olivia Munn,Oscar Isaac,James McAvoy,Tye Sheridan,Stan Lee,Alexandra Shipp,Josh Helman,Kodi Smit-McPhee,Lucas Till";"English";"USA";;;;;"Action,Adventure,Fantasy";"Montreal, Québec, Canada";"The plot is unknown at this time."
"tt0368008";"The Manchurian Candidate";"2004";"30 July 2004 (USA)";"Jonathan Demme";"Richard Condon,George Axelrod";"Denzel Washington,Liev Schreiber,Meryl Streep";"Jeffrey Wright,Pablo Schreiber,Anthony Mackie,Dorian Missick,Jose Pablo Cantillo,Teddy Dunn,Joaquin Perez-Campbell,Tim Artz,Denzel Washington,Robyn Hitchcock,Liev Schreiber,Antoine Taylor,Joseph Alessi,Raymond Anthony Thomas,Bill Irwin";"English";"USA";"129 min";"6.6";"82,780";"360 user,207 critic";"Drama,Mystery,Sci-Fi";"Bronx, New York City, New York, USA";"In the midst of the Gulf War, soldiers are kidnapped and brainwashed for sinister purposes."
"tt1876517";"Legend of Kung Fu Rabbit";"2011";"11 July 2011 (China)";"Lijun Sun";"Melanie Simka,Mychal Simka";"Jon Heder,Tom Arnold,Rebecca Black";"Jon Heder,Tom Arnold,Rebecca Black,Michael Clarke Duncan,Claire Geare";"Mandarin,English";"China,USA";"89 min";"3.2";"367";"10 user,5 critic";"Animation,Action,Adventure";;"Fu is telepathically given the ultimate kung fu power after rescuing a martial arts master from a fatal attack with the promise that he would return the tablet to his daughter, Penny."
"tt0045758";"Fear and Desire";"1953";"1 April 1953 (USA)";"Stanley Kubrick";"Howard Sackler";"Frank Silvera,Kenneth Harp,Paul Mazursky";"Frank Silvera,Kenneth Harp,Paul Mazursky,Stephen Coit,Virginia Leith,David Allen";"English";"USA";"62 min";"5.7";"4,505";"41 user,56 critic";"War,Drama";"San Gabriel Mountains, California, USA";"Four soldiers trapped behind enemy lines must confront their fears and desires."
"tt0105450";"South Central";"1992";"18 September 1992 (USA)";"Stephen Milburn Anderson";"Stephen Milburn Anderson,Donald Bakeer";"Byron Minns,Glenn Plummer,Lexie Bigham";"Glenn Plummer,Byron Minns,Lexie Bigham,Vincent Craig Dupree,LaRita Shelby,Kevin Best,Big Daddy Wayne,Allan Hatcher,Alvin Hatcher,Baldwin C. Sykes,Rana Kirkland,Diane Manzo,Sal Landi,Christian Coleman,Leonard Boyles";"English";"USA";"99 min";"6.7";"2,960";"13 user,9 critic";"Crime,Drama";"Los Angeles, California, USA";"A man is sent to prison for 10 years. Coming out of prison he wants to live a normal life and stop crime but his son has now followed the criminal path of his father."
